STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
930 	 2400 	 -2458 	202.475 	 -123.515 	 30.765 	
699 	 2124 	 -2891 	255.08 	 -135.065 	 28.7 	
406 	 1855 	 -2919 	281.435 	 -134.89 	 14.42 	
246 	 1645 	 -2701 	288.085 	 -128.905 	 12.145 	
121 	 1489 	 -2454 	279.86 	 -116.515 	 16.73 	
-22 	 1392 	 -2328 	262.115 	 -100.03 	 17.185 	
-8 	 1311 	 -2301 	240.415 	 -84.385 	 5.67 	
-162 	 1256 	 -2099 	216.055 	 -65.625 	 -5.25 	
-335 	 1082 	 -1901 	189.49 	 -49.07 	 2.94 	
-482 	 911 	 -1697 	167.86 	 -36.715 	 26.88 	
-532 	 662 	 -1562 	151.2 	 -29.855 	 48.615 	
-587 	 505 	 -1410 	139.23 	 -24.815 	 57.995 	
-725 	 287 	 -1317 	132.02 	 -21.56 	 54.915 	
-664 	 192 	 -1259 	132.755 	 -23.905 	 39.165 	
-718 	 4 	 -1156 	134.89 	 -24.43 	 16.87 	
-712 	 -15 	 -1117 	140.63 	 -26.565 	 -3.5 	
-678 	 -72 	 -1094 	147.175 	 -29.19 	 -16.205 	
-627 	 -92 	 -1060 	153.475 	 -31.675 	 -22.33 	
-548 	 -98 	 -1035 	159.215 	 -34.265 	 -25.025 	
-458 	 -130 	 -1011 	162.995 	 -36.33 	 -25.305 	
-362 	 -111 	 -978 	166.39 	 -38.01 	 -22.75 	
-315 	 -115 	 -912 	168.56 	 -39.41 	 -17.71 	
-271 	 -139 	 -861 	169.575 	 -40.845 	 -14.595 	
-196 	 -193 	 -835 	169.96 	 -41.58 	 -20.755 	
-95 	 -199 	 -852 	170.275 	 -41.755 	 -35.805 	
-83 	 -150 	 -861 	170.765 	 -40.81 	 -48.545 	
-63 	 -148 	 -835 	170.17 	 -40.39 	 -49.245 	
-73 	 -195 	 -827 	168.77 	 -40.39 	 -37.555 	
-87 	 -228 	 -850 	167.615 	 -41.825 	 -19.915 	
-116 	 -281 	 -843 	166.39 	 -44.03 	 -3.885 	
-160 	 -351 	 -818 	164.64 	 -47.145 	 5.635 	
-186 	 -384 	 -808 	163.065 	 -50.855 	 6.545 	
-246 	 -375 	 -797 	162.19 	 -54.67 	 -1.575 	
-289 	 -458 	 -777 	160.685 	 -58.415 	 -17.57 	
-253 	 -532 	 -781 	160.16 	 -61.74 	 -41.615 	
-214 	 -552 	 -797 	160.895 	 -63.63 	 -70.385 	
-225 	 -561 	 -770 	162.4 	 -64.575 	 -94.465 	
-242 	 -639 	 -747 	164.22 	 -65.17 	 -106.4 	
-222 	 -650 	 -734 	167.615 	 -65.8 	 -106.75 	
-172 	 -696 	 -729 	171.22 	 -66.395 	 -100.24 	
-113 	 -714 	 -733 	175.245 	 -66.43 	 -91.42 	
